1,2,3
0,1551209465,Sat Apr 18 08:26:26 PDT 2009
0,1551209524,Sat Apr 18 08:26:27 PDT 2009
0,1551209875,Sat Apr 18 08:26:29 PDT 2009
0,1551210096,Sat Apr 18 08:26:31 PDT 2009
0,1551210551,Sat Apr 18 08:26:37 PDT 2009
0,1551210870,Sat Apr 18 08:26:39 PDT 2009
0,1551211073,Sat Apr 18 08:26:42 PDT 2009
0,1551211157,Sat Apr 18 08:26:43 PDT 2009
0,1551211184,Sat Apr 18 08:26:42 PDT 2009
0,1551211669,Sat Apr 18 08:26:47 PDT 2009
0,1551211747,Sat Apr 18 08:26:48 PDT 2009
0,1551227009,Sat Apr 18 08:29:17 PDT 2009
0,1551227749,Sat Apr 18 08:29:26 PDT 2009
0,1551228251,Sat Apr 18 08:29:30 PDT 2009
0,1551228441,Sat Apr 18 08:29:32 PDT 2009
0,1551228475,Sat Apr 18 08:29:33 PDT 2009
0,1551228501,Sat Apr 18 08:29:33 PDT 2009
0,1551228903,Sat Apr 18 08:29:38 PDT 2009
0,1551228964,Sat Apr 18 08:29:38 PDT 2009
0,1551229032,Sat Apr 18 08:29:37 PDT 2009
0,1551229222,Sat Apr 18 08:29:40 PDT 2009
0,1551229496,Sat Apr 18 08:29:42 PDT 2009
0,1551229510,Sat Apr 18 08:29:43 PDT 2009
0,1551229544,Sat Apr 18 08:29:44 PDT 2009
0,1551229574,Sat Apr 18 08:29:45 PDT 2009
0,1551229622,Sat Apr 18 08:29:43 PDT 2009
0,1551229723,Sat Apr 18 08:29:44 PDT 2009
0,1551229750,Sat Apr 18 08:29:45 PDT 2009
0,1551230183,Sat Apr 18 08:29:50 PDT 2009
0,1551230392,Sat Apr 18 08:29:51 PDT 2009
0,1551230438,Sat Apr 18 08:29:51 PDT 2009
0,1551230484,Sat Apr 18 08:29:53 PDT 2009
0,1551230607,Sat Apr 18 08:29:54 PDT 2009
0,1551230635,Sat Apr 18 08:29:55 PDT 2009
0,1551230739,Sat Apr 18 08:29:55 PDT 2009
0,1551230806,Sat Apr 18 08:29:55 PDT 2009
0,1551231225,Sat Apr 18 08:29:59 PDT 2009
0,1551232832,Sat Apr 18 08:30:13 PDT 2009
0,1551232969,Sat Apr 18 08:30:15 PDT 2009
0,1551233167,Sat Apr 18 08:30:17 PDT 2009
0,1551233526,Sat Apr 18 08:30:20 PDT 2009
0,1551233574,Sat Apr 18 08:30:19 PDT 2009
0,1551233834,Sat Apr 18 08:30:23 PDT 2009
0,1551233926,Sat Apr 18 08:30:23 PDT 2009
0,1551234208,Sat Apr 18 08:30:26 PDT 2009
0,1551234303,Sat Apr 18 08:30:26 PDT 2009
0,1551234334,Sat Apr 18 08:30:26 PDT 2009
0,1551235707,Sat Apr 18 08:30:40 PDT 2009
0,1551235786,Sat Apr 18 08:30:40 PDT 2009
0,1551236180,Sat Apr 18 08:30:45 PDT 2009
0,1551236423,Sat Apr 18 08:30:47 PDT 2009
0,1551236521,Sat Apr 18 08:30:48 PDT 2009
0,1551236571,Sat Apr 18 08:30:49 PDT 2009
0,1551236799,Sat Apr 18 08:30:51 PDT 2009
0,1551237214,Sat Apr 18 08:30:55 PDT 2009
0,1551237351,Sat Apr 18 08:30:56 PDT 2009
0,1551237659,Sat Apr 18 08:30:59 PDT 2009
0,1551237776,Sat Apr 18 08:30:59 PDT 2009
0,1551238049,Sat Apr 18 08:31:02 PDT 2009
0,1551238242,Sat Apr 18 08:31:04 PDT 2009
0,1551239092,Sat Apr 18 08:31:12 PDT 2009
0,1551239444,Sat Apr 18 08:31:17 PDT 2009
0,1551239747,Sat Apr 18 08:31:18 PDT 2009
0,1551240361,Sat Apr 18 08:31:25 PDT 2009
0,1551240925,Sat Apr 18 08:31:30 PDT 2009
0,1551241059,Sat Apr 18 08:31:32 PDT 2009
0,1551241198,Sat Apr 18 08:31:33 PDT 2009
0,1551241462,Sat Apr 18 08:31:36 PDT 2009
0,1551241671,Sat Apr 18 08:31:37 PDT 2009
0,1551241679,Sat Apr 18 08:31:37 PDT 2009
0,1551242383,Sat Apr 18 08:31:44 PDT 2009
0,1551242560,Sat Apr 18 08:31:46 PDT 2009
0,1551242689,Sat Apr 18 08:31:47 PDT 2009
0,1551242757,Sat Apr 18 08:31:48 PDT 2009
0,1551243044,Sat Apr 18 08:31:50 PDT 2009
0,1551258597,Sat Apr 18 08:34:24 PDT 2009
0,1551258669,Sat Apr 18 08:34:25 PDT 2009
0,1551258696,Sat Apr 18 08:34:25 PDT 2009
0,1551259753,Sat Apr 18 08:34:37 PDT 2009
0,1551259821,Sat Apr 18 08:34:36 PDT 2009
0,1551259995,Sat Apr 18 08:34:39 PDT 2009
0,1551260128,Sat Apr 18 08:34:40 PDT 2009
0,1551260234,Sat Apr 18 08:34:42 PDT 2009
0,1551260377,Sat Apr 18 08:34:43 PDT 2009
0,1551260744,Sat Apr 18 08:34:46 PDT 2009
0,1551261081,Sat Apr 18 08:34:49 PDT 2009
0,1551261365,Sat Apr 18 08:34:52 PDT 2009
0,1551261554,Sat Apr 18 08:34:54 PDT 2009
0,1551261559,Sat Apr 18 08:34:55 PDT 2009
0,1551261682,Sat Apr 18 08:34:55 PDT 2009
0,1551261915,Sat Apr 18 08:34:59 PDT 2009
0,1551261942,Sat Apr 18 08:34:58 PDT 2009
0,1551262298,Sat Apr 18 08:35:01 PDT 2009
0,1551262614,Sat Apr 18 08:35:04 PDT 2009
0,1551262924,Sat Apr 18 08:35:06 PDT 2009
0,1551262947,Sat Apr 18 08:35:06 PDT 2009
0,1551263133,Sat Apr 18 08:35:10 PDT 2009
0,1551263200,Sat Apr 18 08:35:10 PDT 2009
0,1551263671,Sat Apr 18 08:35:13 PDT 2009
0,1551263870,Sat Apr 18 08:35:15 PDT 2009
0,1551264045,Sat Apr 18 08:35:17 PDT 2009
0,1551264096,Sat Apr 18 08:35:17 PDT 2009
0,1551264105,Sat Apr 18 08:35:19 PDT 2009
0,1551264305,Sat Apr 18 08:35:19 PDT 2009
0,1551265448,Sat Apr 18 08:35:31 PDT 2009
0,1551265570,Sat Apr 18 08:35:32 PDT 2009
0,1551265706,Sat Apr 18 08:35:34 PDT 2009
0,1551265792,Sat Apr 18 08:35:35 PDT 2009
0,1551265882,Sat Apr 18 08:35:36 PDT 2009
0,1551266029,Sat Apr 18 08:35:37 PDT 2009
0,1551266435,Sat Apr 18 08:35:41 PDT 2009
0,1551266524,Sat Apr 18 08:35:43 PDT 2009
0,1551266723,Sat Apr 18 08:35:44 PDT 2009
0,1551266918,Sat Apr 18 08:35:47 PDT 2009
0,1551267045,Sat Apr 18 08:35:48 PDT 2009
0,1551267549,Sat Apr 18 08:35:52 PDT 2009
0,1551267560,Sat Apr 18 08:35:54 PDT 2009
0,1551267575,Sat Apr 18 08:35:54 PDT 2009
0,1551268016,Sat Apr 18 08:35:57 PDT 2009
0,1551268395,Sat Apr 18 08:36:01 PDT 2009
0,1551268406,Sat Apr 18 08:36:01 PDT 2009
0,1551268439,Sat Apr 18 08:36:01 PDT 2009
0,1551268690,Sat Apr 18 08:36:03 PDT 2009
0,1551268942,Sat Apr 18 08:36:06 PDT 2009
0,1551268991,Sat Apr 18 08:36:06 PDT 2009
0,1551269390,Sat Apr 18 08:36:10 PDT 2009
0,1551269399,Sat Apr 18 08:36:10 PDT 2009
0,1551269588,Sat Apr 18 08:36:13 PDT 2009
0,1551269883,Sat Apr 18 08:36:16 PDT 2009
0,1551270027,Sat Apr 18 08:36:17 PDT 2009
0,1551270396,Sat Apr 18 08:36:21 PDT 2009
0,1551270757,Sat Apr 18 08:36:24 PDT 2009
0,1551270864,Sat Apr 18 08:36:25 PDT 2009
0,1551271233,Sat Apr 18 08:36:29 PDT 2009
0,1551271440,Sat Apr 18 08:36:32 PDT 2009
0,1551271583,Sat Apr 18 08:36:33 PDT 2009
0,1551271650,Sat Apr 18 08:36:34 PDT 2009
0,1551271851,Sat Apr 18 08:36:35 PDT 2009
0,1551272293,Sat Apr 18 08:36:41 PDT 2009
0,1551272481,Sat Apr 18 08:36:43 PDT 2009
0,1551272508,Sat Apr 18 08:36:42 PDT 2009
0,1551272615,Sat Apr 18 08:36:43 PDT 2009
0,1551273028,Sat Apr 18 08:36:47 PDT 2009
0,1551273215,Sat Apr 18 08:36:49 PDT 2009
0,1551273514,Sat Apr 18 08:36:53 PDT 2009
0,1551273666,Sat Apr 18 08:36:54 PDT 2009
0,1551273675,Sat Apr 18 08:36:55 PDT 2009
0,1551290340,Sat Apr 18 08:39:43 PDT 2009
0,1551290494,Sat Apr 18 08:39:43 PDT 2009
0,1551290645,Sat Apr 18 08:39:44 PDT 2009
0,1551291073,Sat Apr 18 08:39:50 PDT 2009
0,1551291565,Sat Apr 18 08:39:53 PDT 2009
0,1551291576,Sat Apr 18 08:39:54 PDT 2009
0,1551291795,Sat Apr 18 08:39:57 PDT 2009
0,1551291818,Sat Apr 18 08:39:56 PDT 2009
0,1551292018,Sat Apr 18 08:39:58 PDT 2009
0,1551292022,Sat Apr 18 08:39:59 PDT 2009
0,1551292033,Sat Apr 18 08:39:59 PDT 2009
0,1551292190,Sat Apr 18 08:39:59 PDT 2009
0,1551292434,Sat Apr 18 08:40:02 PDT 2009
0,1551292510,Sat Apr 18 08:40:02 PDT 2009
0,1551292600,Sat Apr 18 08:40:04 PDT 2009
0,1551293673,Sat Apr 18 08:40:13 PDT 2009
0,1551293816,Sat Apr 18 08:40:14 PDT 2009
0,1551293982,Sat Apr 18 08:40:16 PDT 2009
0,1551294217,Sat Apr 18 08:40:19 PDT 2009
0,1551294284,Sat Apr 18 08:40:19 PDT 2009
0,1551294978,Sat Apr 18 08:40:26 PDT 2009
0,1551295047,Sat Apr 18 08:40:26 PDT 2009
0,1551295445,Sat Apr 18 08:40:32 PDT 2009
0,1551295547,Sat Apr 18 08:40:32 PDT 2009
0,1551295920,Sat Apr 18 08:40:35 PDT 2009
0,1551295948,Sat Apr 18 08:40:35 PDT 2009
0,1551296456,Sat Apr 18 08:40:41 PDT 2009
0,1551296795,Sat Apr 18 08:40:43 PDT 2009
0,1551297356,Sat Apr 18 08:40:50 PDT 2009
0,1551297410,Sat Apr 18 08:40:49 PDT 2009
0,1551297628,Sat Apr 18 08:40:51 PDT 2009
0,1551297830,Sat Apr 18 08:40:53 PDT 2009
0,1551298155,Sat Apr 18 08:40:58 PDT 2009
0,1551298222,Sat Apr 18 08:40:59 PDT 2009
0,1551298485,Sat Apr 18 08:41:00 PDT 2009
0,1551299117,Sat Apr 18 08:41:07 PDT 2009
0,1551299191,Sat Apr 18 08:41:07 PDT 2009
0,1551299351,Sat Apr 18 08:41:08 PDT 2009
0,1551300292,Sat Apr 18 08:41:17 PDT 2009
0,1551300383,Sat Apr 18 08:41:18 PDT 2009
0,1551300767,Sat Apr 18 08:41:23 PDT 2009
0,1551300873,Sat Apr 18 08:41:22 PDT 2009
0,1551300922,Sat Apr 18 08:41:24 PDT 2009
0,1551300981,Sat Apr 18 08:41:23 PDT 2009
0,1551301099,Sat Apr 18 08:41:26 PDT 2009
0,1551301315,Sat Apr 18 08:41:28 PDT 2009
0,1551301394,Sat Apr 18 08:41:27 PDT 2009
0,1551301434,Sat Apr 18 08:41:28 PDT 2009
0,1551301492,Sat Apr 18 08:41:30 PDT 2009
0,1551301699,Sat Apr 18 08:41:31 PDT 2009
0,1551301964,Sat Apr 18 08:41:33 PDT 2009
0,1551302038,Sat Apr 18 08:41:35 PDT 2009
0,1551302298,Sat Apr 18 08:41:38 PDT 2009
0,1551302332,Sat Apr 18 08:41:38 PDT 2009
0,1551302528,Sat Apr 18 08:41:39 PDT 2009
0,1551302760,Sat Apr 18 08:41:42 PDT 2009
0,1551302915,Sat Apr 18 08:41:43 PDT 2009
0,1551303198,Sat Apr 18 08:41:47 PDT 2009
0,1551303266,Sat Apr 18 08:41:46 PDT 2009
0,1551303269,Sat Apr 18 08:41:47 PDT 2009
0,1551303294,Sat Apr 18 08:41:47 PDT 2009
0,1551303580,Sat Apr 18 08:41:50 PDT 2009
0,1551303732,Sat Apr 18 08:41:52 PDT 2009
0,1551303800,Sat Apr 18 08:41:52 PDT 2009
0,1551304315,Sat Apr 18 08:41:58 PDT 2009
0,1551324254,Sat Apr 18 08:45:14 PDT 2009
0,1551324369,Sat Apr 18 08:45:16 PDT 2009
0,1551324550,Sat Apr 18 08:45:18 PDT 2009
0,1551324823,Sat Apr 18 08:45:19 PDT 2009
0,1551324973,Sat Apr 18 08:45:20 PDT 2009
0,1551325004,Sat Apr 18 08:45:20 PDT 2009
0,1551325200,Sat Apr 18 08:45:24 PDT 2009
0,1551325213,Sat Apr 18 08:45:23 PDT 2009
0,1551325470,Sat Apr 18 08:45:26 PDT 2009
0,1551325578,Sat Apr 18 08:45:26 PDT 2009
0,1551325635,Sat Apr 18 08:45:26 PDT 2009
0,1551325700,Sat Apr 18 08:45:28 PDT 2009
0,1551325890,Sat Apr 18 08:45:28 PDT 2009
0,1551325992,Sat Apr 18 08:45:29 PDT 2009
0,1551325995,Sat Apr 18 08:45:29 PDT 2009
0,1551326337,Sat Apr 18 08:45:32 PDT 2009
0,1551326590,Sat Apr 18 08:45:35 PDT 2009
0,1551326710,Sat Apr 18 08:45:36 PDT 2009
0,1551326713,Sat Apr 18 08:45:37 PDT 2009
0,1551326719,Sat Apr 18 08:45:36 PDT 2009
0,1551326769,Sat Apr 18 08:45:38 PDT 2009
0,1551326881,Sat Apr 18 08:45:38 PDT 2009
0,1551326954,Sat Apr 18 08:45:38 PDT 2009
0,1551326971,Sat Apr 18 08:45:39 PDT 2009
0,1551327326,Sat Apr 18 08:45:43 PDT 2009
0,1551327962,Sat Apr 18 08:45:50 PDT 2009
0,1551327979,Sat Apr 18 08:45:50 PDT 2009
0,1551328247,Sat Apr 18 08:45:51 PDT 2009
0,1551328669,Sat Apr 18 08:45:55 PDT 2009
0,1551328802,Sat Apr 18 08:45:58 PDT 2009
0,1551329075,Sat Apr 18 08:46:01 PDT 2009
0,1551329168,Sat Apr 18 08:46:01 PDT 2009
0,1551329294,Sat Apr 18 08:46:01 PDT 2009
0,1551329493,Sat Apr 18 08:46:03 PDT 2009
0,1551329560,Sat Apr 18 08:46:05 PDT 2009
0,1551329817,Sat Apr 18 08:46:06 PDT 2009
0,1551329869,Sat Apr 18 08:46:08 PDT 2009
0,1551329926,Sat Apr 18 08:46:09 PDT 2009
0,1551329963,Sat Apr 18 08:46:08 PDT 2009
0,1551330015,Sat Apr 18 08:46:09 PDT 2009
0,1551330214,Sat Apr 18 08:46:10 PDT 2009
0,1551330280,Sat Apr 18 08:46:11 PDT 2009
0,1551330929,Sat Apr 18 08:46:16 PDT 2009
0,1551330965,Sat Apr 18 08:46:17 PDT 2009
0,1551331321,Sat Apr 18 08:46:20 PDT 2009
0,1551331383,Sat Apr 18 08:46:21 PDT 2009
0,1551331728,Sat Apr 18 08:46:24 PDT 2009
0,1551331763,Sat Apr 18 08:46:26 PDT 2009
0,1551331768,Sat Apr 18 08:46:25 PDT 2009
0,1551331920,Sat Apr 18 08:46:27 PDT 2009
0,1551332052,Sat Apr 18 08:46:28 PDT 2009
0,1551332256,Sat Apr 18 08:46:30 PDT 2009
0,1551332467,Sat Apr 18 08:46:34 PDT 2009
0,1551332612,Sat Apr 18 08:46:34 PDT 2009
0,1551332654,Sat Apr 18 08:46:34 PDT 2009
0,1551333014,Sat Apr 18 08:46:39 PDT 2009
0,1551333230,Sat Apr 18 08:46:41 PDT 2009
0,1551333392,Sat Apr 18 08:46:43 PDT 2009
0,1551334012,Sat Apr 18 08:46:49 PDT 2009
0,1551334465,Sat Apr 18 08:46:53 PDT 2009
0,1551334536,Sat Apr 18 08:46:54 PDT 2009
0,1551334556,Sat Apr 18 08:46:53 PDT 2009
0,1551334686,Sat Apr 18 08:46:54 PDT 2009
0,1551334735,Sat Apr 18 08:46:56 PDT 2009
0,1551334745,Sat Apr 18 08:46:55 PDT 2009
0,1551334775,Sat Apr 18 08:46:56 PDT 2009
0,1551334867,Sat Apr 18 08:46:57 PDT 2009
0,1551334939,Sat Apr 18 08:46:57 PDT 2009
0,1551335136,Sat Apr 18 08:47:01 PDT 2009
0,1551353204,Sat Apr 18 08:49:59 PDT 2009
0,1551353302,Sat Apr 18 08:49:59 PDT 2009
0,1551353305,Sat Apr 18 08:50:00 PDT 2009
0,1551353471,Sat Apr 18 08:50:01 PDT 2009
0,1551354121,Sat Apr 18 08:50:05 PDT 2009
0,1551354408,Sat Apr 18 08:50:08 PDT 2009
0,1551354546,Sat Apr 18 08:50:09 PDT 2009
0,1551354547,Sat Apr 18 08:50:10 PDT 2009
0,1551354561,Sat Apr 18 08:50:10 PDT 2009
0,1551354683,Sat Apr 18 08:50:11 PDT 2009
0,1551354880,Sat Apr 18 08:50:12 PDT 2009
0,1551354889,Sat Apr 18 08:50:14 PDT 2009
0,1551354939,Sat Apr 18 08:50:14 PDT 2009
0,1551354982,Sat Apr 18 08:50:14 PDT 2009
0,1551355274,Sat Apr 18 08:50:17 PDT 2009
0,1551355628,Sat Apr 18 08:50:21 PDT 2009
0,1551355651,Sat Apr 18 08:50:20 PDT 2009
0,1551355746,Sat Apr 18 08:50:21 PDT 2009
0,1551356319,Sat Apr 18 08:50:27 PDT 2009
0,1551356456,Sat Apr 18 08:50:29 PDT 2009
0,1551356548,Sat Apr 18 08:50:31 PDT 2009
0,1551356670,Sat Apr 18 08:50:30 PDT 2009
0,1551356879,Sat Apr 18 08:50:33 PDT 2009
0,1551357030,Sat Apr 18 08:50:34 PDT 2009
0,1551357263,Sat Apr 18 08:50:37 PDT 2009
0,1551357264,Sat Apr 18 08:50:38 PDT 2009
0,1551357392,Sat Apr 18 08:50:39 PDT 2009
0,1551357633,Sat Apr 18 08:50:42 PDT 2009
0,1551357696,Sat Apr 18 08:50:42 PDT 2009
0,1551357755,Sat Apr 18 08:50:41 PDT 2009
0,1551357833,Sat Apr 18 08:50:42 PDT 2009
0,1551358471,Sat Apr 18 08:50:49 PDT 2009
0,1551358690,Sat Apr 18 08:50:53 PDT 2009
0,1551358746,Sat Apr 18 08:50:53 PDT 2009
0,1551358984,Sat Apr 18 08:50:54 PDT 2009
0,1551359008,Sat Apr 18 08:50:56 PDT 2009
0,1551359335,Sat Apr 18 08:50:58 PDT 2009
0,1551359364,Sat Apr 18 08:50:58 PDT 2009
0,1551359481,Sat Apr 18 08:51:00 PDT 2009
0,1551359554,Sat Apr 18 08:50:59 PDT 2009
0,1551359748,Sat Apr 18 08:51:02 PDT 2009
0,1551359798,Sat Apr 18 08:51:03 PDT 2009
0,1551359837,Sat Apr 18 08:51:03 PDT 2009
0,1551359898,Sat Apr 18 08:51:03 PDT 2009
0,1551360109,Sat Apr 18 08:51:04 PDT 2009
0,1551360175,Sat Apr 18 08:51:05 PDT 2009
0,1551360234,Sat Apr 18 08:51:07 PDT 2009
0,1551360415,Sat Apr 18 08:51:08 PDT 2009
0,1551360590,Sat Apr 18 08:51:09 PDT 2009
0,1551360897,Sat Apr 18 08:51:13 PDT 2009
0,1551361059,Sat Apr 18 08:51:14 PDT 2009
0,1551361196,Sat Apr 18 08:51:15 PDT 2009
0,1551361489,Sat Apr 18 08:51:18 PDT 2009
0,1551361580,Sat Apr 18 08:51:19 PDT 2009
0,1551361624,Sat Apr 18 08:51:19 PDT 2009
0,1551362299,Sat Apr 18 08:51:27 PDT 2009
0,1551362491,Sat Apr 18 08:51:28 PDT 2009
0,1551362588,Sat Apr 18 08:51:31 PDT 2009
0,1551362769,Sat Apr 18 08:51:32 PDT 2009
0,1551362924,Sat Apr 18 08:51:32 PDT 2009
0,1551363189,Sat Apr 18 08:51:36 PDT 2009
0,1551363602,Sat Apr 18 08:51:41 PDT 2009
0,1551363607,Sat Apr 18 08:51:40 PDT 2009
0,1551363625,Sat Apr 18 08:51:40 PDT 2009
0,1551364273,Sat Apr 18 08:51:48 PDT 2009
0,1551364371,Sat Apr 18 08:51:47 PDT 2009
0,1551364619,Sat Apr 18 08:51:50 PDT 2009
0,1551364632,Sat Apr 18 08:51:50 PDT 2009
0,1551364963,Sat Apr 18 08:51:53 PDT 2009
0,1551365132,Sat Apr 18 08:51:55 PDT 2009
0,1551365433,Sat Apr 18 08:51:58 PDT 2009
0,1551365541,Sat Apr 18 08:52:00 PDT 2009
0,1551384584,Sat Apr 18 08:55:05 PDT 2009
0,1551384824,Sat Apr 18 08:55:08 PDT 2009
0,1551385162,Sat Apr 18 08:55:11 PDT 2009
0,1551385190,Sat Apr 18 08:55:11 PDT 2009
0,1551385507,Sat Apr 18 08:55:12 PDT 2009
0,1551385988,Sat Apr 18 08:55:17 PDT 2009
0,1551386119,Sat Apr 18 08:55:18 PDT 2009
0,1551386292,Sat Apr 18 08:55:21 PDT 2009
0,1551386386,Sat Apr 18 08:55:21 PDT 2009
0,1551386452,Sat Apr 18 08:55:22 PDT 2009
0,1551387201,Sat Apr 18 08:55:29 PDT 2009
0,1551387304,Sat Apr 18 08:55:31 PDT 2009
0,1551387321,Sat Apr 18 08:55:30 PDT 2009
0,1551387334,Sat Apr 18 08:55:31 PDT 2009
0,1551387340,Sat Apr 18 08:55:30 PDT 2009
0,1551387683,Sat Apr 18 08:55:33 PDT 2009
0,1551387739,Sat Apr 18 08:55:35 PDT 2009
0,1551388174,Sat Apr 18 08:55:38 PDT 2009
0,1551388176,Sat Apr 18 08:55:38 PDT 2009
0,1551388201,Sat Apr 18 08:55:39 PDT 2009
0,1551388379,Sat Apr 18 08:55:40 PDT 2009
0,1551388574,Sat Apr 18 08:55:43 PDT 2009
0,1551388607,Sat Apr 18 08:55:44 PDT 2009
0,1551389079,Sat Apr 18 08:55:47 PDT 2009
0,1551389087,Sat Apr 18 08:55:48 PDT 2009
0,1551389169,Sat Apr 18 08:55:47 PDT 2009
0,1551389601,Sat Apr 18 08:55:52 PDT 2009
0,1551389961,Sat Apr 18 08:55:57 PDT 2009
0,1551389993,Sat Apr 18 08:55:57 PDT 2009
0,1551390256,Sat Apr 18 08:55:59 PDT 2009
0,1551390276,Sat Apr 18 08:55:59 PDT 2009
0,1551390921,Sat Apr 18 08:56:04 PDT 2009
0,1551390922,Sat Apr 18 08:56:04 PDT 2009
0,1551390944,Sat Apr 18 08:56:06 PDT 2009
0,1551390974,Sat Apr 18 08:56:05 PDT 2009
0,1551391558,Sat Apr 18 08:56:12 PDT 2009
0,1551391999,Sat Apr 18 08:56:16 PDT 2009
0,1551392039,Sat Apr 18 08:56:18 PDT 2009
0,1551392181,Sat Apr 18 08:56:19 PDT 2009
0,1551392335,Sat Apr 18 08:56:20 PDT 2009
0,1551392511,Sat Apr 18 08:56:22 PDT 2009
0,1551392516,Sat Apr 18 08:56:21 PDT 2009
0,1551392620,Sat Apr 18 08:56:22 PDT 2009
0,1551392719,Sat Apr 18 08:56:24 PDT 2009
0,1551392964,Sat Apr 18 08:56:25 PDT 2009
0,1551393010,Sat Apr 18 08:56:26 PDT 2009
0,1551393306,Sat Apr 18 08:56:29 PDT 2009
0,1551393551,Sat Apr 18 08:56:32 PDT 2009
0,1551394063,Sat Apr 18 08:56:37 PDT 2009
0,1551394095,Sat Apr 18 08:56:36 PDT 2009
0,1551394142,Sat Apr 18 08:56:37 PDT 2009
0,1551394272,Sat Apr 18 08:56:38 PDT 2009
0,1551394387,Sat Apr 18 08:56:41 PDT 2009
0,1551394792,Sat Apr 18 08:56:44 PDT 2009
0,1551395081,Sat Apr 18 08:56:47 PDT 2009
0,1551395140,Sat Apr 18 08:56:46 PDT 2009
0,1551395394,Sat Apr 18 08:56:49 PDT 2009
0,1551395759,Sat Apr 18 08:56:52 PDT 2009
0,1551395852,Sat Apr 18 08:56:53 PDT 2009
0,1551395856,Sat Apr 18 08:56:53 PDT 2009
0,1551395918,Sat Apr 18 08:56:55 PDT 2009
0,1551396036,Sat Apr 18 08:56:55 PDT 2009
0,1551396213,Sat Apr 18 08:56:57 PDT 2009
0,1551415554,Sat Apr 18 09:00:02 PDT 2009
0,1551415828,Sat Apr 18 09:00:06 PDT 2009
0,1551416101,Sat Apr 18 09:00:06 PDT 2009
0,1551416156,Sat Apr 18 09:00:06 PDT 2009
0,1551416383,Sat Apr 18 09:00:10 PDT 2009
0,1551416429,Sat Apr 18 09:00:09 PDT 2009
0,1551416453,Sat Apr 18 09:00:08 PDT 2009
0,1551416963,Sat Apr 18 09:00:13 PDT 2009
0,1551417033,Sat Apr 18 09:00:13 PDT 2009
0,1551417058,Sat Apr 18 09:00:13 PDT 2009
0,1551417091,Sat Apr 18 09:00:13 PDT 2009
0,1551417882,Sat Apr 18 09:00:19 PDT 2009
0,1551417979,Sat Apr 18 09:00:21 PDT 2009
0,1551418098,Sat Apr 18 09:00:21 PDT 2009
0,1551418174,Sat Apr 18 09:00:23 PDT 2009
0,1551418272,Sat Apr 18 09:00:22 PDT 2009
0,1551418452,Sat Apr 18 09:00:25 PDT 2009
0,1551418586,Sat Apr 18 09:00:26 PDT 2009
0,1551418765,Sat Apr 18 09:00:27 PDT 2009
0,1551419085,Sat Apr 18 09:00:29 PDT 2009
0,1551419108,Sat Apr 18 09:00:31 PDT 2009
0,1551419122,Sat Apr 18 09:00:30 PDT 2009
0,1551419202,Sat Apr 18 09:00:30 PDT 2009
0,1551419250,Sat Apr 18 09:00:31 PDT 2009
0,1551419542,Sat Apr 18 09:00:33 PDT 2009
0,1551419701,Sat Apr 18 09:00:34 PDT 2009
0,1551420064,Sat Apr 18 09:00:38 PDT 2009
0,1551420533,Sat Apr 18 09:00:43 PDT 2009
0,1551420697,Sat Apr 18 09:00:44 PDT 2009
0,1551420707,Sat Apr 18 09:00:44 PDT 2009
0,1551420746,Sat Apr 18 09:00:43 PDT 2009
0,1551420824,Sat Apr 18 09:00:44 PDT 2009
0,1551420849,Sat Apr 18 09:00:45 PDT 2009
0,1551420866,Sat Apr 18 09:00:46 PDT 2009
0,1551420984,Sat Apr 18 09:00:47 PDT 2009
0,1551421198,Sat Apr 18 09:00:48 PDT 2009
0,1551421206,Sat Apr 18 09:00:49 PDT 2009
0,1551421275,Sat Apr 18 09:00:49 PDT 2009
0,1551421433,Sat Apr 18 09:00:51 PDT 2009
0,1551421521,Sat Apr 18 09:00:51 PDT 2009
0,1551421580,Sat Apr 18 09:00:51 PDT 2009
0,1551421675,Sat Apr 18 09:00:52 PDT 2009
0,1551421728,Sat Apr 18 09:00:53 PDT 2009
0,1551422050,Sat Apr 18 09:00:56 PDT 2009
0,1551422214,Sat Apr 18 09:00:58 PDT 2009
0,1551422237,Sat Apr 18 09:00:57 PDT 2009
0,1551422327,Sat Apr 18 09:00:58 PDT 2009
0,1551422777,Sat Apr 18 09:01:03 PDT 2009
0,1551422877,Sat Apr 18 09:01:03 PDT 2009
0,1551422958,Sat Apr 18 09:01:05 PDT 2009
0,1551423241,Sat Apr 18 09:01:07 PDT 2009
0,1551423654,Sat Apr 18 09:01:11 PDT 2009
0,1551423828,Sat Apr 18 09:01:14 PDT 2009
0,1551424095,Sat Apr 18 09:01:16 PDT 2009
0,1551424149,Sat Apr 18 09:01:15 PDT 2009
0,1551424445,Sat Apr 18 09:01:18 PDT 2009
0,1551425136,Sat Apr 18 09:01:24 PDT 2009
0,1551425420,Sat Apr 18 09:01:28 PDT 2009
0,1551425473,Sat Apr 18 09:01:27 PDT 2009
0,1551425861,Sat Apr 18 09:01:32 PDT 2009
0,1551425934,Sat Apr 18 09:01:33 PDT 2009
0,1551426302,Sat Apr 18 09:01:35 PDT 2009
0,1551426608,Sat Apr 18 09:01:38 PDT 2009
0,1551426826,Sat Apr 18 09:01:40 PDT 2009
0,1551426890,Sat Apr 18 09:01:41 PDT 2009
0,1551427053,Sat Apr 18 09:01:44 PDT 2009
