1,2,3
NO_QUERY,oli101,"Time Off Day 2: Just got back from my time out, i am so tired of being skint, no good news at the bank  May watch another zombie film now."
NO_QUERY,CaitlinInStIves,Could've been worse. Could've been better. Got to go back in a week. 
NO_QUERY,LadyPhia,"is running this morning inside. Work tonight, school tomorrow, then being Vic's stupid taxi tomorrow night  thank god AP is this weekend!"
NO_QUERY,Jamieryan84,I am going to try and walk all the way to work (5.2 miles) at least once a week I think. I'm 18 stone 
NO_QUERY,gwc11713,But no mutant superpowers.  Got pumped up with radioactive juice and nuthin'. Can't shoot web� no big green muscles� nothin'! 
NO_QUERY,Hollywood_Trey,@LFTA Ur going 2 sleep now? 
NO_QUERY,kaekae444,its only been two days and i miss dance already   class blahhhh xo
NO_QUERY,arsbars,@TotalCyclist I got shit loads of allergies 
NO_QUERY,amber_piers,I'm cold 
NO_QUERY,iphonedyou,"Law  lots of reading, very little sense"
NO_QUERY,hyruwen,My external HDD sometimes fails to get recognized by Windows. I think problem might be conflict with USB hub. It's not fun to use anymore 
NO_QUERY,KreepyKimber,"@RoyalBlueStuey Haha. Little scared of the public stage eh? I love it. I like to travel, just don't get a chance to do it very often. "
NO_QUERY,lelotusluna,"@rainbow_spitt So glad Eddie's okay... really sucks about the car, though "
NO_QUERY,knowtheory,Anyone else having @github fail this morning? 
NO_QUERY,TVFanUK,"@janeybelle15 awww yeah, you're not going to be on much longer are you "
NO_QUERY,AlCarlton,"@bobbyvoicu Any progress on the site sale, seen it's not been updated in a while "
NO_QUERY,Tati323,@meg2e63 hows the beach retreat?  I wanted to go but once again mi madre said no 
NO_QUERY,evahall,@santaamy i don't know where he went! i'm starting to get worried 
NO_QUERY,joelinux117,"Going to have some delicious pizza, and then to the dentist "
NO_QUERY,greenturrrtles,Migraineeeee  in ap english rawr  x__x
NO_QUERY,samanthaislove,I so do not want to be awake right now  boo school!
NO_QUERY,ElleDell,who stole elledell@gmail.com?  
NO_QUERY,BKinsey,at mobap doing homework. 
NO_QUERY,jameisonb,Sleeping on the floor in Portland 
NO_QUERY,imunderdog,school/english course damn  (46 dias *-* )
NO_QUERY,mconnell,inconsistent method signatures make me sad 
NO_QUERY,matthewgagnon,@PoliticalRight What car in my parking lot DOESNT have one of those?  
NO_QUERY,bri2003,@waspinator holy shit. there's no so in richmond--yet. stupid weather 
NO_QUERY,iliaa,@CalEvans actually recently apple has been pretty shitty about needing to reboot after many updates 
NO_QUERY,yeuhuan,Twitter is not working very well for me... and Marc Faber over dinner is exahusting fare... 
NO_QUERY,tingsagwaan,ate too many peanut butter sandwiches  
NO_QUERY,BGx3,@MirandaNicole Oh no! I hope he's doing better and even more that you and he got some rest. 
NO_QUERY,devilgirl7734,"@Jiggywiddit Awww, Sorry Jiggy! I am sure something better will come up! "
NO_QUERY,bribabes09,had fun at chars......now cleaning my room 
NO_QUERY,csarina,@playaharmonica me too  why are we at school...
NO_QUERY,twbigdogsgirl,Winter has come to NC again! 
NO_QUERY,heatherjg,i know  ouch @gracielag
NO_QUERY,MikeWhatmore,dog has been walked. washing in the machine. chill time. sore throat though 
NO_QUERY,mekeidan,you Spread The Sickness! Stop Looking At Me When I Cough! 
NO_QUERY,dreamfight3r,"nope  but they were in UEFA cup, because they won that Copa de la Rey thingy"
NO_QUERY,mariahightower,"Pray for Collin, he just had a stroke. I hope he's gonna be okay.  "
NO_QUERY,tifers_3117,missing my baby.. waiting for 2morrow to get her already.. 
NO_QUERY,emilyjmorrison,finished....hehehe... yay... sleep is good... dont wanna get up early 
NO_QUERY,Turntabling,"Scored decent deals on Argento, Morricone and Goblin. Nice...too bad it's not vinyl though "
NO_QUERY,laraec,i have to go to court today... 
NO_QUERY,vluke,Why do the doctors that I choose always take forever?!?!  I hate waiting...it's been 30 mins already 
NO_QUERY,bri2003,@waspinator holy shit. there's no snow in richmond--yet. stupid weather 
NO_QUERY,TheDiva,"@TreoBenny There *should* be a go to top option, but not one that I know of "
NO_QUERY,uhcougarnikki,is tired 
NO_QUERY,sarah_nce7,"@_Dappy_ about Shotts u know, lol. I had to leave Raw Talent early man,  was well wounded. You gonna send me V.I.P tickets? haa."
NO_QUERY,SusannaYou,got a mosquito bite in the morning  I hate them!
NO_QUERY,Dogbook,Big Mama is missing her mommy!  she is always gone! http://apps.facebook.com/dogbook/profile/view/6305303
NO_QUERY,MrJonty,@Tom_K_Morley student poverty I was down with. It's supposed to be over now 
NO_QUERY,elysiabrooker,@ChrisHaddad Where are you Haddad? Maybe my Tweetdeck just doesn't like your updates but I haven't seen you at all!! 
NO_QUERY,brenthomer,its time for staff meeting..and now my boss is next to me so I won�t be surfing too much today 
NO_QUERY,biancaboobette,coffee keeps me going..... oh god work again tomorrowm  good ol maccas
NO_QUERY,lisaesparza,@Roselyn ugh I'm sorry chica. I feel like no one understands when I have issues like that w/makeup.  at least Monday is over..
NO_QUERY,EricaNakagawa,japanese &amp; their hiragana..  &amp; that's saying something.. since i'm japanese.  man do i hate my own culture! couldn't they've made it easy?
NO_QUERY,KimmyBarker,is super overwhelmed with schoolwork 
NO_QUERY,bayuhlee,"edison, please don't shut my power off yet or I will have no music to play all day "
NO_QUERY,ondancefloors,this is absolutely soul destroying. 
NO_QUERY,jreycruz32,@RachelStarrxxx I hope you get better soon  just make sure you have alot of fluids 
NO_QUERY,HerbalWater,Wishing for spring temperatures.....had to break out the winter jacket today 
NO_QUERY,emmatucker07,woken up v early by a big pair of brown eyes. unfortunately they don't belong to a puppy...   but they do belong to an evil mayan 
NO_QUERY,paulsibley,"@beccus And, unfortunately, probably never will. "
NO_QUERY,JennXxx,"NEEDS a trip to Vegas soon. I miss it.  You'll find me by the pool in a bikini, people watching with a football Long Island."
NO_QUERY,MoREthANHuMAn,"@thebraysmommy oh, yea...would have been better, not function well, at work... i.dies.    [sobs]"
NO_QUERY,kariiinaa,@andreeyuhspooky cept i still have to get up early  which sucks haha
NO_QUERY,sdca2lcnm,"Reno 911... I'll always remember you for what you were, but its just not the same with this different cast. I'm going to need some time "
NO_QUERY,strictmachine,"@sparkledonkey: The second he started posting about moving in the subscriber section, I thought of you guys. "
NO_QUERY,FuchsiaStiletto,one hour and counting - I am so tired 
NO_QUERY,ryanrobbins,"@agouty   OK, I'll hold back the tears. C ya in Kansas City!"
NO_QUERY,mrswaugh,Where is my Twilight dvd? 
NO_QUERY,donapatrice,another night alone.. 
NO_QUERY,ShannonMorgan,@joshuahaines I second that. 
NO_QUERY,hmans,"@Zee For example, it simply won't send direct messages. Well, it will pretend it did, but it actually doesn't. Kind of a deal breaker "
NO_QUERY,Steve_Sanderson,@cowhateration true your art gets to live on forever but shot glasses are finite  lmao
NO_QUERY,Susahnn,going to work... the work that pays the bills  not the fun one 
NO_QUERY,lindasham,"Forgot to pay parking fees due today. I hope I can get out of parking, if not, I'll be stuck here till tom morning "
NO_QUERY,yasminnn,"went to the dentist, had a driving lesson and should now start packing for tomorrow. got to be up for 5 apparently "
NO_QUERY,ScuzzMonkey,I hate watching trees getting cut down...it depresses me!! 
NO_QUERY,chuck_bartowski,@rehab_fairy  sorry 
NO_QUERY,thelaw,I dreamt that i owned GTA4 
NO_QUERY,jdivosevic,My mom and sister are watching Johnny Depp film a movie in Puerto Rico right now and I'm at work 
NO_QUERY,tractorqueen,"@plsdontgogurl Ok. Found him. Sorry, not hot. JK IS STILL AS HOT AS LAVA! That dude isn't getting into my lust list. Damn why did he win? "
NO_QUERY,walex,"Oh gosh, I am so sick today "
NO_QUERY,valour,really want to watch the new fma. why does my internet fail so hard. 
NO_QUERY,simbabro,wishes he wasn't ill 
NO_QUERY,kyenne,@KennelRuth I totally agree... I have both of them half way done and wanted them completed by today 
NO_QUERY,elkosupertech,"Ok its official, I feel like crap.  Dunno if its allergies or a cold but I hate feeling the phlem at the back of my throat. "
NO_QUERY,Blaxi,@JOEYCRACKTS I cant find ur old video MONEY IS THE KEY TO SUCCESS  anywhere online!! i been searching errywhere!!!!!!!! 
NO_QUERY,VinayakKamat,"@John_Papa not sure if it's only me, but everytime I tried R#, it slowed down my VS 08. "
NO_QUERY,cubandoll,I'm sick  Someone come and take care of me!
NO_QUERY,rushindoll,"@wickedtrue Boo no work.   in unrelated news can you get your highly-paid roommate to contact me?  I sent an email last week, no response."
NO_QUERY,darrylabaker,"anyone want to buy their dear, unemployed friend Darryl an Austin City Limits 3-day ticket? Only $160. Guess I'll sit it out this year "
NO_QUERY,greenpockets,caught the cold... 
NO_QUERY,kita_k1freak,amazing how his big head hasn't made him lose his balance and fall on his face...yet...and I love him too much to watch it happen. 
NO_QUERY,vanecita27,is back at work boooo for me 
NO_QUERY,katzr2000,I don't wanna have a root canal 
NO_QUERY,Bagrant,@bradshawme the snow hit me in the eye and literally made me cry 
NO_QUERY,_BooBooKitty_,My phone is off.   but I do have a new number and other ways to reach me until then. Me. Message me with your numbers PLEASE! Thank you.
NO_QUERY,laurenfoot,Arrrggghhhhhhhhh i cant put my picture up...its being stoooopid 
NO_QUERY,Lindsey_D,@hypno_sadism   I am without words. Oy.
NO_QUERY,Nessyjayne,there woz summin rng with tht cream egg 
NO_QUERY,lindsaycb,@enoch111 Whoops. I got a little too happy. Doesn't work. Takes me to Cisco's page.  Shoot.
NO_QUERY,InyanWicasa,@KatyLinda Wow! Kudos 2 U.  4yrs &amp; 3 mos.? Hope Ur 4yr old gets btr 2day 
NO_QUERY,madrogue,"There is a higher cop-to-donut ratio today, so there aren't any left for us "
NO_QUERY,stevenray88,Missing his babe! I just want him to come back home and lie in bed with me.. 
NO_QUERY,CSiwiec,I'm getting really lazy with my Twitter updating 
NO_QUERY,semipenguin,I just finished a Tear 'n Share Size bag of Dark Chocolate Peanut M&amp;M's 
NO_QUERY,krystalatwork,@mapgirlsfc The Flames need to learn how to win in the playoffs. I'm sick of our 1st round exits every year. 
NO_QUERY,Aventerine,@ZombieFarmer That seems to be everywhere right now. It's only 34 here. It was 50 last week 
NO_QUERY,BenBurness,ugh everything isnt working for me today 
NO_QUERY,SwtDee52,Got my baby's shots today. He flipped out. I wanted to cry 
NO_QUERY,measureinlove,sick  can't wait to go back to my room and sleeeeep.
NO_QUERY,lelephantrose,@nina_oliver lol yea. i really hated that episode last night. and i hated the fake obit online even more. im gonna miss him. 
NO_QUERY,chasehsmith,so hungry...should have ate 
NO_QUERY,hayduchovny,I am feeling under appreciated and taken advantage of 
NO_QUERY,Sweet_Kee,"@Willie_Day26  I want to see you guys really bad tonight, I haven't had the pleasure of seeing ya'll perform live yet "
NO_QUERY,FallenRoses,I want to stay in bed all day. 
NO_QUERY,LaraCroftNY,off to teach Spinning...and hopefully find my missing shirt 
NO_QUERY,sannymauz,@VanessaHudqens you don't answer me on bebo 
NO_QUERY,swampa73,"@stiff_kitten_ no, the plain brown ones "
NO_QUERY,combatbarbie_mp,Trying to find a oral surgeon who accepts my dental insurance! I have to get my wisdom teeth pulled out 
NO_QUERY,mikemueller,@SandyGuerriere I admit it. It was all my fault.  I accidentally pulled the power cord to Twitter thinking it was for my laptop 
NO_QUERY,riokitty,how far away will tier 3 be!?  
NO_QUERY,nurikins,@GabrielSaporta you made ONTD. The entry also happens to be Flocked. 
NO_QUERY,giclee,@WholeFoods nearest store is 5 miles away 
NO_QUERY,kuronekohime,Vacuuming your apartment with a dust buster is not fun. 
NO_QUERY,Rosscopico,off to work ho hum   will listen to more dan le sac in the car there...
NO_QUERY,rushingdrums,she turn out fine. at least she didn't annoy me. doing malay hw at 11.09PM. I don't know for what reason but i kinda miss hannah 
NO_QUERY,eliORO,Man...now CollegeHumor has a thing on their site about real life achievements.  we should of capitalized when we had the chance.
NO_QUERY,papdi,What an awful dream 
NO_QUERY,hotcosmochk,Surgery 2day  cant eat until like 5 or 6  im hungry!
NO_QUERY,parmdeepjudge,had to bring the coats back up from the basement 
NO_QUERY,nickfenton,@J_Alexandria I know the feeling.  
NO_QUERY,Totosam69,Too Much Grape Last Night 
NO_QUERY,Keleigh5454,mourning the loss of my puppy Nala 
NO_QUERY,MCeubanks,Rock Fore Dough is tonight &amp; I'm missing it  I can't wait til Friday when I'll actually be in AUGUSTA! PS - happy birthday eve to @LauRob!
NO_QUERY,afulgieri,has kinda given up on twitter...sorry guys 
NO_QUERY,Jimmymusic,"Somebody go give my dad a hug, I feel like he's been grumpy for a few days "
NO_QUERY,Josh93945,Off to work to do some IT strategizing and then strategize fixing my own computer at home. 
NO_QUERY,Andrea247mc,I feel sick  ate too much
NO_QUERY,pistolxpractice,@TereNY  go dye eggs and stop tweeting
NO_QUERY,KayleeMacMillan,Still snowing outside   Heading downtown today anyways
NO_QUERY,mekster,@eldiablito_72 It's not available here   I may have to look for a Google image....
NO_QUERY,shedtroll,Gah! The wait is killing me! 
NO_QUERY,EmilyRPiatt,hurting pretty bad today. 
NO_QUERY,gianorama,"grrrr, stupid fail whale is not letting me update my twitter icon.  and now i have nothing "
NO_QUERY,HeavenGeorge,Had to order my book!  What do you mean people don't have an immediate need for obscure language reference books? WTF? Etymology is so in!
NO_QUERY,Tindomerel,@ParanoidArtemus I work as a graphic designer for a small company in Middletown. It is a constant thorn in my side. 
NO_QUERY,danashanine,Major headache coming on!  Whyy mee? ...
NO_QUERY,daydreamer07,"@EWPopWatch: Did Kutner's *sniff, sniff* *sob, sob* leave of the show have to do with the actor, Kal Penn? "
NO_QUERY,allygriffin,english lectures suck 
NO_QUERY,WrittenByBecca,It is snowing here  But I figured out my term paper topic for Psych; Dreams!
NO_QUERY,mimidoogi,@screamaimdance haha yeah that's the one :] and I tried with my Flickr but I can't even remember my Yahoo ID :S  Added you on my one
NO_QUERY,jam_ie,Ouch. Still hurts. 
NO_QUERY,twistedsocks,"@LozzieCousins But why must it be complicated? If I want to see something that's prob not there, why can't I do that w/o ppl commenting? "
NO_QUERY,kategardiner,"r.i.p. fave jeans. If you weren't discontinued &amp; unavailable in chicago, I would buy you again and again. like I have for the past 4 yrs. "
NO_QUERY,kelliephayer,@Jonas_Dreamgirl yeah  maybe i'm just going crazy haha.
NO_QUERY,smont,@nathanryder  at least wait until 01/05 then it can count to your page count if need be... I'm sure it's not as bad as you think tho.
NO_QUERY,christinaheart,awwwww. a kitty! right outside the gym. it's so cute! i think it's a stray. 
NO_QUERY,AdvoKitty,filling out my Call to the Bar form :/ just have to find 2 &quot;professional people&quot; to give me a reference 
NO_QUERY,HomesteadMommy,Kids are still a little sick.  I'm getting it now to.   Going to do a light school today.  Get lots of rest!
NO_QUERY,cathryntalbert,About to walk through the gates of hell and rot for 6hrs with hundreds and hundreds of students. Ahhhh!!!!!! I hate it here 
NO_QUERY,djbrenez,"Work has me very stressed lately. Getting small silly things wrong too, so it's very hard to be philosophical about it. "
NO_QUERY,skylaarsays,"today is already bleh, didnt have time to str8n hair, late, and have a headache, wanted to sleep forever, !!! "
NO_QUERY,kryptonitebarz,Sick at work  took Monday off... Gonna take tomorrow off.
NO_QUERY,jordandroid,Bro came in to ask what gameboy game I was playing so loudly. He walked in on me listening to Japanese chiptune. And humming along to it. 
NO_QUERY,donnajeff,I am hoping it's not raining when I leave work not got a rain coat with me 
NO_QUERY,notytony,still in office  What has become of me?
NO_QUERY,girlhaq,I feel worn out and it's only Tuesday 
NO_QUERY,LisaBarone,"@krow272 Yeah, I hear you. Sadly, I don't have $42 to spend on a stuffed red robot. "
NO_QUERY,michpwnsyo,@jasminekpk OMG 3OH!3 WAS ON RADIO?! DAMN I MISS IT NOOO what channel was it? OMMGGG NOOO 
NO_QUERY,HazyRigby,You guys have no idea how bummed I am that I'm still sick. This week was supposed to be awesome. I was going to learn things. 
NO_QUERY,2_13,@dirkmshaw Nope... tried myself and they talked me round in circles for 20 minutes and tried to put me thru to sales to buy a new copy 
NO_QUERY,JChobot,"Home again, home again. Jiggidy Jig.  http://twitpic.com/2yi9c"
NO_QUERY,SweetJme,At work but wishing I was home I cantbdeal with these yahoos today!! 
NO_QUERY,Fifi1976,All the twits are mixed up again 
NO_QUERY,Binit,Doing facebook quizzes... man some of them are so stupid... i don't know y i'm even takin them 
NO_QUERY,Misslovely1725,Working...again 
NO_QUERY,mannyrique,@jonathanchard I get like that when I am around the sweets!  I just love them so 
NO_QUERY,ananthb,Just created a twitter acct. Couldn't fit my last name in cos of 20 chara limit 
NO_QUERY,savgene,Wants to ditch class and work to enjoy the windless weather today.  but knowing NM weather it won't last long.
NO_QUERY,sdwinstanley,its about to be a loooong day 
NO_QUERY,Dynesysgirl,Desperately tired with another late night to look forward to  roll on Easter break!
NO_QUERY,alotofnothing,@bosssanders what? why? noooooooo - but i do know someone who needs it if  you can't go 
NO_QUERY,loho3,trudging through the snow to class in my UGGS...last week i was wearing flip flops... 
NO_QUERY,JasmineDarkly,@AnandaRose That's completely lame.  But nonsurprising.
NO_QUERY,MCbutterflyfan,Great now my mom is sayin that i get to go to the doctors to let them check my back today!  can this day get any worse??   My love baybay
NO_QUERY,EvSalvador,I am at work 
NO_QUERY,IvoireofDTP,Man im sad that my whole DTP crew left me and now im pretending im with them through twitter updates... 
NO_QUERY,smart_kookie,@filmnoirgirl yeah!! i was gutted that i couldnt meet the astronaut  lol xx
NO_QUERY,unsa48,is in desperate need of followers! 
NO_QUERY,Destrownage,"for some reason when i tried downloading the tweetdeck client, it wouldn't let me. i see that a couple buddies have it tho....confusing "
NO_QUERY,miahrose,someone come out with me 
NO_QUERY,mandinp,is sooooo disappointed &quot;white party&quot; is this weekend  the weekend my girls are coming to visit!! Lame....
NO_QUERY,kovshenin,Jeez I hate my university. Got out at 18.00 today then straight to the office. Ugh. Two more weeks to go  *sad panda*
NO_QUERY,saffyre9,@mdenny but not a fun one 
NO_QUERY,strayinma,"Lycos 14 year old mascot spider &quot;Rex&quot; passed away this morning.  RIP friend, you will be missed.  Her story: http://is.gd/rdsE"
NO_QUERY,PrincessBlessed,Hey twitters Blessed is back.... Yay!!!!!  In skool tlkin 2 the bestie bout my problems... Smh 2daii is not a good daii 
NO_QUERY,garethmann,I have just started listening to Spotify - Should i upgrade and miss Roberta?? 
NO_QUERY,LonesomeRoad,"@SurrendrDorothy I had a tough time doing anything here yesterday around 3, 3:30. "
NO_QUERY,SaintAres,"Signed up for classes bright and early today, turns out I have one on the other campus next semester  Its the only class that day though!"
NO_QUERY,chobotsyoungs,my site members mad at me and i think never forget me!! 
NO_QUERY,awafaa,cant seem to get VMware Workstation6 to use NAT - my openSUSE vm cant get a net connection 
NO_QUERY,LatoyaNT,@jodeci4eva Man its really so hard to tell at times whos real and whos not just takes the fun out of twittering sometimes....  ugh...
NO_QUERY,HailzBellz,@LadyLeamy Are you gonna actually spend anytime with me? I'm moving this weekend 
NO_QUERY,thelastsummer18,o chem homework since 7 am 
NO_QUERY,makeupdiaries,Yet another injection 
NO_QUERY,stemple0610,am not so much looking forward to being here at school til 730pm tonight 
NO_QUERY,carrotmadman6,It definitely isn't fun reading 8h of Tweets... 
NO_QUERY,CruzHilton,@HilaryAnnDuff Love it . Didnt Like Cying you Cry  x
NO_QUERY,omfgitsvera,@tommcfly i have to still read eclipse as well! don't watch twilight the movie though if you want to keep liking the books. movie's bad 
NO_QUERY,greasyfungus,I just did 10 chin-ups. I dont know if I can do another set 
NO_QUERY,mogway,"just got home, long day at the office again "
NO_QUERY,NVious,@beckers357 I'm sorry. And you hit someone huh? 
NO_QUERY,diamondjames,@AaliyahLove69 It was awesome meeting you too! I'm sad that we didn't get a chance to shoot  I'm in Florida btw. Any plans to visit? lol
NO_QUERY,lotus_lizzy,@catsociald I'm sorry honey  I had trouble sleeping last night too. I blame the bears.
NO_QUERY,monicamonster,"i'm playing neopets, watching top model re-runs, and tweeting at @Mattynewport [ facebook is down for me  ]. ahhhh spring break &lt;3"
NO_QUERY,ashleyha11,really wants tijuana flats and no one will go with me 
NO_QUERY,dave_dash,@lmorchard sad   sorry to hear about your PomPom
NO_QUERY,SammieJune,Omg Im having the hardest time staying awake in class....ugh. An all nighter was a bad idea  I need sleep!!!!
NO_QUERY,RIPMC,"@shamzleroc ooooh!  I wanna come. I was BUSSIN they asses the other day, so I'm probably banned. She tried to call me a &quot;button basher&quot;!"
NO_QUERY,levarthomas,"@UrfavoriteBarbi what's good with u this morning. laundry day for me  when i get more doe, i'm droppin everything at the cleaners."
NO_QUERY,mrsnickhodge,"Arrrggh, #failwhale strikes again "
NO_QUERY,a_hill_33,Back at work .... I am so upset my mom's puppy chewed up my Twilight book while I was sleeping and I just bought it last night    
NO_QUERY,1heart1bullet,": Gosh, I'm fucking emo. I wrote on status on facebook 4 her, mum turned off Tom &amp; Jerry (which me and Ruby was enjoying) For The Hills. "
NO_QUERY,Jimmers31,"Sick as an MF'in dog, hate my immune system "
NO_QUERY,ATLRedd,Never went 2 sleep...  and i got class at 2... i need 2 do dis homework...errrr
NO_QUERY,yolacey,@shelbydotjpeg i know it's so nostalgic!  
NO_QUERY,Jen392791,http://twitpic.com/2yii3 - my q key broke 
NO_QUERY,PixyMisa,@PixyMisa is now double-plus-deceased with chocolate sprinkles. 
NO_QUERY,rcastag, Twitter is over capacity. Too many tweets! Please wait a moment and try again.
NO_QUERY,bcullen,"No cufon for this project, $1500 additional fee for web embedding "
NO_QUERY,moonchildren,where are u now? 
NO_QUERY,djsummitt,Will Prop 8 make California the next Mississippi 
NO_QUERY,wishishere,@urbaninformer I'm back up north now 
NO_QUERY,suicideluvkitty,@honey_bucket awww  but achewood is the awesomest. I got sable and my old roommates into it.
NO_QUERY,SelyJonas,Diana says I have drunk eyes and drunk fingers ehh. 
NO_QUERY,spencerxlove,"Stayed home from school, little sick "
NO_QUERY,rossg6,@Xadacka NOT LIKE THAT!! haha.. 
NO_QUERY,MarcoRocks,@taracraig Word. I am making another cup now. I wish I had a latte though 
NO_QUERY,twiter_twotter,it's raining!  But it doesn0t matter... I stay in home because I'll be study
NO_QUERY,AmyJoyce,powers out all in DeLand.. wind is so crazy it blew over a power line! but class must go on 
NO_QUERY,bsravanin,"Kutner RIP.  Good for &quot;House&quot;, the series I mean."
NO_QUERY,ladyjayde,"@divinacucina yes! it is my last day today. tomorrow, i head to cefalu! so sad about abruzzo, my heart goes out to those people "
NO_QUERY,HelpingMind,Waiting for the Doctorrrr - wee 
NO_QUERY,WalkTall,"eating breakfast, work at 1.... "
NO_QUERY,debz957,has been neglecting Plurk.  http://plurk.com/p/n2vlz
NO_QUERY,amydavies87,"@adavies234 embarrasing cheese incident friday with future ppl. ordered pasta,  waitress put parmesan on and i had to send back  bad times"
NO_QUERY,gerdiefrancisco,just got 2nd opinion about my illness.  not a good opinion.  
NO_QUERY,deathrockk,"Up early because of school, only worked out for 35 minutes this morning... Gonna be in VNC all day until my evening class lets out. "
NO_QUERY,lovemydox,Already hungry for lunch and it's not even 11:00 am yet.  
NO_QUERY,rowsim,Your average industry �nilla porno doesn�t even start around a coffee table anymore� what the hell? 
NO_QUERY,lgwilensky,I miss mrs gordon 
NO_QUERY,wonderarillo,"@IvoireofDTP she is, isn't she? lol. Zo� is great! We are missing each other right now, cuz I'm out of town  how's everything with you?"
NO_QUERY,JMichaelHaynes,And my pen just ran out of ink... It's going to be a good day. 
NO_QUERY,meredithmo,"@shaneb Tried as hard as I could to stay away from BSG spoilers when I wasn't up to date, and yet it still happened. Still, I apologize. "
NO_QUERY,paulglester,Now our kitteh Stanley is sick! His lungs are filling with fluid and he has to spend the night in an oxygen chamber at the emergency vet. 
NO_QUERY,Dogbook,Timchou (A.K.A. &quot;Timber&quot;) ...my mom ran 13.1 miles...WITHOUT ME!!!  http://apps.facebook.com/dogbook/profile/view/6203681
NO_QUERY,hellooperator77,@InkySpice ack! that sucks 
NO_QUERY,rebeccalwzheng,im sad to hear about sandra cantu 
NO_QUERY,kkto5788,is still sore from K1 
NO_QUERY,AndieGrandson,I don't wanna go to school...and find there fake friends  I need an Advice pleaseee!
NO_QUERY,Runetap,"sitting at work bored, wish i was home "
NO_QUERY,GigiKeyes,@justinkeyes777 Momma misses you.  
NO_QUERY,johncoswell,@technosailor Yikes! Hope it's not too serious. 
NO_QUERY,janeybelle15,Byee everyone *sadly goes*  xxx
NO_QUERY,jk702,"Also too much candied ginger, agh. It was supposed to be for curing motion sickness on the bus, boo. "
NO_QUERY,johnnybaverage,I think my tweets would be more interesting if my LIFE were more interesting 
NO_QUERY,stefyy87,still figureing out how 2 use this 
NO_QUERY,candita,@earthXplorer excruciatingly slow today 
NO_QUERY,nuyoricanlady,Home sick....not feeling good at all....I feel like I am coughing out my lungs!!!!....And I don't smoke.... 
NO_QUERY,ChecEffect,....phone is dying!  Wish I had an extra battery.. lol
NO_QUERY,emmabee11,Ow! the blister on my little toe is stinging 
NO_QUERY,crmunar,Leaving for school. Fuck so much to do today... 
NO_QUERY,carriepalmer,feels sad this afternoon can't believe it's still another 13 days to go 
NO_QUERY,buckskin89,was denied my dependency override...now i don't know what i'm going to do... 
NO_QUERY,coachcam30,ive been in the bed since saturday.... and its tuesday 
NO_QUERY,thebigBANG,nah man we just got here. and there was no britney involved  SOMEONES not a fan....
NO_QUERY,kelso22340,@kprender  so is your face
NO_QUERY,murflet,"Whittards is gone, habitat's going, and IKEA's gone shit...what's the point in living anymore?! "
NO_QUERY,dshiggins,"@Snappsgirl89 wait?!?!?! darn, I thought this counted as productive "
NO_QUERY,vampiress_vina,is taking her medicine again.. 
NO_QUERY,nique972to305,"Wtf...My photoshop serial stopped workin, {that sucks} "
NO_QUERY,jackie1211,I'm so sunburned! It hurts so badly!! I can't even move 
NO_QUERY,techie_nerdo,Right - off to spend quality time with the kids as working over Easter...BOOOO  
NO_QUERY,proudmomx2,@NKCoverGrrl That's terrible!  Did they do a midnight move or what?
NO_QUERY,jfinley88,Does anyone have a copy of the newer family force 5 cd?? Myne is all scratched and I never put it on my my computer 
NO_QUERY,RuMeBags,welcome all our new followers! we will follow you back as soon as twitter let's us follow more than 2000 people 
NO_QUERY,Koebbe,@ChristRepz dude there was no doubt that carolina would whoop up and man they won every game by an average of 18 points...till next year 
NO_QUERY,semipenguin,Coffee &amp; cigarettes. Blah 
NO_QUERY,lalakitkat,i don't want a friday lab next semester 
NO_QUERY,QuelaRenee,@HilaryAnnDuff wish I could view it on my phone 
NO_QUERY,RedLadyA,Just had mac n cheese thrown at me!  I' m covered in fake cheese 
NO_QUERY,LondonKia,cannot change my profile pic. Aaarrrrrgh! now I'm just Agent double o 
NO_QUERY,AnotherJulia,"Ate more chicken nuggets on the way, though no chips this time   Traditional Swiss Easter cakes for pudding, yum. Much fun was had by all"
NO_QUERY,niki0979,I want to go back to bed but i can't. 
NO_QUERY,ChristinaXO,How sad.  http://tinyurl.com/c975bt
NO_QUERY,victorchambers,I'm sick... But I have to venture out anyway. I gave ro my second pair of gloves only to realize I kind of need them today. 
NO_QUERY,msericajay,@PiggyRod i was shaving my arm pit. And it hurts 
NO_QUERY,Bre1331,"cold, tired, stressed, annoyed, irritated, getting sick... ugh, i hate life!!  can't wait till the weekend, i get to see people again..."
NO_QUERY,mydogdiesel,Wow home alone again... 
NO_QUERY,Us_Blog,Churnalism is definately the order of the day 
NO_QUERY,blinkgoddess,"The gassy girl wasn't there, and new girl did so awful I want to cry!!  Not even Coffee Coffee will make this better.  "
NO_QUERY,Cabaal,"Cigerates up 25% and petrol up 5c bollix about the petrol  don't care about cigs,"
NO_QUERY,brycied00d,"Damnit, slept in. "
NO_QUERY,MamaSeal,@localtweeps don't see my listing  i've tried twice
NO_QUERY,killatrees420,Just got a phone call from my mom. Mine and @DjCurlyOnE great grandmother passed away today  She was 95 years old. RIP Abuela Fela.
NO_QUERY,_arien,is not having a good week 
NO_QUERY,shanobyl,in pain right now. expecting more pain in due time. 
NO_QUERY,Sweet_Cake,It's his BD today..wish i was there instead of here 
NO_QUERY,margowhisler,@_BoyWonder sorry 
